0,-1.359807134,-0.072781173,2.53634673796914,1.37815522427443,-0.33832077,0.462387777762292,0.239598554061257,0.0986979012610507,0.363786969611213,0.0907941719789316,-0.551599533,-0.617800856,-0.991389847,-0.311169354,1.46817697209427,-0.470400525,0.207971241929242,0.0257905801985591,0.403992960255733,0.251412098239705,-0.018306778,0.277837575558899,-0.11047391,0.0669280749146731,0.128539358273528,-0.189114844,0.133558376740387,-0.021053053,149.62,0
10,1.249998742,-1.221636809,0.383930151282291,-1.234898688,-1.485419474,-0.753230165,-0.689404975,-0.227487228,-2.094010573,1.32372927445937,0.227666231237246,-0.242681999,1.20541680770748,-0.317630527,0.725674990179153,-0.815612186,0.873936447614439,-0.847788599,-0.683192626,-0.102755942,-0.231809239,-0.48328533,0.0846676908596583,0.392830885335013,0.161134553588505,-0.35499004,0.0264155490776107,0.0424220887282304,121.5,0
19762,-14.17916511,7.42136996239257,-21.40583574,11.927511869244,-7.974280687,-2.202710277,-15.47161228,-0.35659491,-6.380124898,-13.34827765,10.1875873241664,-14.56397976,0.59375935763569,-14.49159835,-0.281392504,-8.264128844,-12.43980497,-4.837079026,0.753149847889189,1.00276434172175,-2.366836062,1.13095519799655,0.991153238179024,-1.033132107,-0.327179345,0.634692903522304,2.17190494464567,-1.395287684,1,1
20332,-15.27136186,8.32658106147414,-22.33859051,11.8853128922128,-8.721334356,-2.324306949,-16.19641866,0.512881820424485,-6.333685156,-13.17519808,9.93981974172569,-14.2254557,0.716033665192873,-14.00477618,-0.329447848,-8.059419407,-12.12200882,-4.799710133,0.686227163597458,0.993121017282391,-2.356896279,1.06801917704623,1.08561716724338,-1.039797078,-0.182006136,0.649920860777984,2.14924707788821,-1.406811332,1,1
20451,-15.81917872,8.7759971528627,-22.80468646,11.8648680803607,-9.092360532,-2.386893207,-16.56036811,0.948348594786058,-6.310658433,-13.08889092,9.81570317447819,-14.05606118,0.777191846436601,-13.76101796,-0.35363594,-7.957447226,-11.96295423,-4.780507788,0.652498045264831,0.992278949261366,-2.350633745,1.03636187430048,1.13605073696052,-1.043413741,-0.108923343,0.657436778462222,2.13642447085514,-1.411945375,1,1
20931,-16.36792301,9.22369194937548,-23.27063052,11.8447765860728,-9.462037146,-2.450444374,-16.92515204,1.38420847895884,-6.287735948,-13.0027093,9.69146098207319,-13.88659516,0.838361375836116,-13.51707241,-0.377910607,-7.855681494,-11.80381519,-4.761025942,0.618624412799665,0.993584598744375,-2.343673594,1.00460241382139,1.18821215709493,-1.047183768,-0.035572766,0.664899774367373,2.12279575423083,-1.416740615,1,1
21046,-16.91746827,9.66990017304097,-23.73644341,11.8249902296814,-9.830548229,-2.514828873,-17.29065667,1.8204078670595,-6.264903488,-12.91663611,9.56711029521397,-13.71706738,0.899540705915631,-13.27296506,-0.402260044,-7.754094059,-11.64460321,-4.74130271,0.58462597267458,0.996745095162688,-2.336110956,0.972754726208974,1.24186581168063,-1.051086248,0.0380090796054737,0.672317065099677,2.10847085205046,-1.421243253,1,
21047,-1.884380737,1.32392037267529,0.982259978398017,-0.848761618,-0.797829093,1.8391729283364,-2.172133941,-1.251914808,-0.125512545,-0.230193312,0.851113630112887,-1.708105215,3.42275665199135,1.19525902950883,-1.17120062,0.799034717674417,1.65289293276686,-0.248851779,2.03299139654295,-0.397638976,2.56984293290955,0.191489452413658,-0.111541924,-1.333162987,0.585698955779385,0.242832389090885,-0.163323832,-0.084601702,0.8,0
21047,1.22810981474959,0.434421983758038,0.895201422786431,0.941777650853436,-0.597937884,-1.233486493,0.0303168940260733,-0.362737894,1.17988221882181,-0.458700839,1.33637570179468,-1.562434376,2.61231800190833,1.55627900480101,0.17292065475155,0.082791440855445,0.460091666220169,-0.535126745,-0.527765746,-0.107527675,-0.364821424,-0.770546538,0.205898074403278,0.87213954840749,0.148961949801952,0.0205362917784119,-0.050011656,0.0194651472298412,0.89,0
21048,-2.475018375,1.64569837386881,0.185541405310109,-1.841885664,-0.926598165,1.4210555533865,-2.323198748,-0.838355691,0.228907780776259,-0.517873074,0.49969815476975,-1.426542104,3.32144390028462,1.34737597140564,-2.280077746,1.55339458752919,1.13250340912507,-0.422718022,0.244358186031651,-0.637547944,2.62569906866564,0.224290343557043,0.0756148462422678,-1.361716228,0.301139131865233,-0.120328432,-0.157783628,-0.03558888,0.8,0
21054,1.18502300703383,-0.393969063,0.991069228225692,-0.552475648,-1.051898444,-0.328667939,-0.798927887,0.0807727301517573,3.25800481459589,-1.469196556,0.554253414208081,-2.230338734,0.546222839277767,1.52259309081493,0.901495509730403,-0.714293596,0.925327319633696,0.141276557091603,-0.002138515,-0.244972406,-0.140531832,0.0520207405719767,0.00849135743383189,0.00927664808628602,0.365236035751418,-0.693175115,0.0745852254776818,0.0251390220491947,11.85,0
